event_id,sampledate,region,dfozone,sample_site,latitude,longitude,source
2484,2008-04-29,Broughton Archipelago,3_3,Gregory Island,50.869999,-126.58,Fisheries and Oceans Canada
2485,2008-05-22,Broughton Archipelago,3_3,Gregory Island,50.869999,-126.58,Fisheries and Oceans Canada
2486,2008-06-26,Broughton Archipelago,3_3,Gregory Island,50.869999,-126.58,Fisheries and Oceans Canada
2487,2009-03-31,Broughton Archipelago,3_3,Gregory Island,50.869999,-126.58,Fisheries and Oceans Canada
2488,2009-05-05,Broughton Archipelago,3_3,Gregory Island,50.869999,-126.58,Fisheries and Oceans Canada
2489,2009-06-02,Broughton Archipelago,3_3,Gregory Island,50.869999,-126.58,Fisheries and Oceans Canada
2490,2009-06-24,Broughton Archipelago,3_3,Gregory Island,50.869999,-126.58,Fisheries and Oceans Canada
2491,2010-04-04,Broughton Archipelago,3_3,Gregory Island,50.8745,-126.58646666666667,Broughton Archipelago Monitoring Plan
2492,2010-05-02,Broughton Archipelago,3_3,Gregory Island,50.87385,-126.5887,Broughton Archipelago Monitoring Plan
2493,2010-05-31,Broughton Archipelago,3_3,Gregory Island,50.87371666666667,-126.5891,Broughton Archipelago Monitoring Plan
2494,2010-06-26,Broughton Archipelago,3_3,Gregory Island,50.87408333333333,-126.58916666666667,Broughton Archipelago Monitoring Plan
2495,2011-03-31,Broughton Archipelago,3_3,Gregory Island,50.8737,-126.5887,Broughton Archipelago Monitoring Plan
2496,2011-04-29,Broughton Archipelago,3_3,Gregory Island,50.87368333333333,-126.58888333333333,Broughton Archipelago Monitoring Plan
2497,2011-05-29,Broughton Archipelago,3_3,Gregory Island,50.8737,-126.5888,Broughton Archipelago Monitoring Plan
2498,2011-06-24,Broughton Archipelago,3_3,Gregory Island,50.87375,-126.58841666666666,Broughton Archipelago Monitoring Plan
2499,2006-07-19,Broughton Archipelago,3_3,Hanson Island,50.57078,-126.78342,Fisheries and Oceans Canada
2500,2003-03-03,Broughton Archipelago,3_3,Harry Bay,50.83893,-126.63903,Fisheries and Oceans Canada
2501,2003-03-17,Broughton Archipelago,3_3,Harry Bay,50.83898,-126.6392,Fisheries and Oceans Canada
2502,2003-03-27,Broughton Archipelago,3_3,Harry Bay,50.83835,-126.6395,Fisheries and Oceans Canada
2503,2003-04-02,Broughton Archipelago,3_3,Harry Bay,50.83858,-126.63918,Fisheries and Oceans Canada
2504,2003-04-10,Broughton Archipelago,3_3,Harry Bay,50.83892,-126.63902,Fisheries and Oceans Canada
2505,2003-04-15,Broughton Archipelago,3_3,Harry Bay,50.83888,-126.6391,Fisheries and Oceans Canada
2506,2003-04-15,Broughton Archipelago,3_3,Harry Bay,50.83888,-126.63925,Fisheries and Oceans Canada
2507,2003-04-23,Broughton Archipelago,3_3,Harry Bay,50.83883,-126.63937,Fisheries and Oceans Canada
2508,2003-04-30,Broughton Archipelago,3_3,Harry Bay,50.83892,-126.63902,Fisheries and Oceans Canada
2509,2003-05-07,Broughton Archipelago,3_3,Harry Bay,50.83892,-126.63902,Fisheries and Oceans Canada
2510,2003-05-14,Broughton Archipelago,3_3,Harry Bay,50.83892,-126.63902,Fisheries and Oceans Canada
2511,2003-05-27,Broughton Archipelago,3_3,Harry Bay,50.83892,-126.63902,Fisheries and Oceans Canada
2512,2003-06-05,Broughton Archipelago,3_3,Harry Bay,50.839,-126.6392,Fisheries and Oceans Canada
2513,2003-03-03,Broughton Archipelago,3_3,Harry Bay,50.8415,-126.63983,Fisheries and Oceans Canada
2514,2003-03-17,Broughton Archipelago,3_3,Harry Bay,50.8415,-126.63983,Fisheries and Oceans Canada
2515,2003-04-10,Broughton Archipelago,3_3,Harry Bay,50.84033,-126.64,Fisheries and Oceans Canada
2516,2003-04-15,Broughton Archipelago,3_3,Harry Bay,50.84033,-126.64,Fisheries and Oceans Canada
2517,2003-04-23,Broughton Archipelago,3_3,Harry Bay,50.84033,-126.64,Fisheries and Oceans Canada
2518,2003-04-30,Broughton Archipelago,3_3,Harry Bay,50.84033,-126.64,Fisheries and Oceans Canada
2519,2003-05-07,Broughton Archipelago,3_3,Harry Bay,50.84033,-126.64,Fisheries and Oceans Canada
2520,2003-05-14,Broughton Archipelago,3_3,Harry Bay,50.84033,-126.64,Fisheries and Oceans Canada
2521,2003-05-27,Broughton Archipelago,3_3,Harry Bay,50.84033,-126.64,Fisheries and Oceans Canada
2522,2003-06-05,Broughton Archipelago,3_3,Harry Bay,50.84033,-126.64,Fisheries and Oceans Canada
2523,2004-05-26,Broughton Archipelago,3_3,Harry Bay,50.839,-126.6392,Fisheries and Oceans Canada
2524,2004-06-23,Broughton Archipelago,3_3,Harry Bay,50.839,-126.6392,Fisheries and Oceans Canada
2525,2004-05-11,Broughton Archipelago,3_3,Harry Bay,50.839,-126.6392,Fisheries and Oceans Canada
2526,2004-06-09,Broughton Archipelago,3_3,Harry Bay,50.839,-126.6392,Fisheries and Oceans Canada
2527,2004-07-07,Broughton Archipelago,3_3,Harry Bay,50.839,-126.6392,Fisheries and Oceans Canada
2528,2004-05-11,Broughton Archipelago,3_3,Harry Bay,50.8403,-126.64,Fisheries and Oceans Canada
2529,2004-05-26,Broughton Archipelago,3_3,Harry Bay,50.8403,-126.64,Fisheries and Oceans Canada
2530,2004-06-09,Broughton Archipelago,3_3,Harry Bay,50.8403,-126.64,Fisheries and Oceans Canada
2531,2004-06-23,Broughton Archipelago,3_3,Harry Bay,50.8403,-126.64,Fisheries and Oceans Canada
2532,2004-07-07,Broughton Archipelago,3_3,Harry Bay,50.8403,-126.64,Fisheries and Oceans Canada
2533,2004-07-24,Broughton Archipelago,3_3,Harry Bay,50.8403,-126.64,Fisheries and Oceans Canada
2534,2005-03-30,Broughton Archipelago,3_3,Harry Bay,50.839,-126.6392,Fisheries and Oceans Canada
2535,2005-04-30,Broughton Archipelago,3_3,Harry Bay,50.839,-126.6392,Fisheries and Oceans Canada
2536,2005-05-25,Broughton Archipelago,3_3,Harry Bay,50.839,-126.6392,Fisheries and Oceans Canada
2537,2005-06-22,Broughton Archipelago,3_3,Harry Bay,50.839,-126.644,Fisheries and Oceans Canada
2538,2005-07-24,Broughton Archipelago,3_3,Harry Bay,50.8391,-126.643,Fisheries and Oceans Canada
2539,2005-06-22,Broughton Archipelago,3_3,Harry Bay,50.8403,-126.64,Fisheries and Oceans Canada
2540,2005-07-24,Broughton Archipelago,3_3,Harry Bay,50.8403,-126.64,Fisheries and Oceans Canada
2541,2005-04-30,Broughton Archipelago,3_3,Harry Bay,50.8403,-126.64,Fisheries and Oceans Canada
2542,2005-05-25,Broughton Archipelago,3_3,Harry Bay,50.8403,-126.64,Fisheries and Oceans Canada
2543,2006-03-29,Broughton Archipelago,3_3,Harry Bay,50.83902,-126.64092,Fisheries and Oceans Canada
2544,2006-04-28,Broughton Archipelago,3_3,Harry Bay,50.83898,-126.64142,Fisheries and Oceans Canada
2545,2006-05-25,Broughton Archipelago,3_3,Harry Bay,50.83902,-126.64092,Fisheries and Oceans Canada
2546,2006-06-22,Broughton Archipelago,3_3,Harry Bay,50.8385,-126.63333,Fisheries and Oceans Canada
2547,2006-07-22,Broughton Archipelago,3_3,Harry Bay,50.83902,-126.64092,Fisheries and Oceans Canada
2548,2006-04-29,Broughton Archipelago,3_3,Harry Bay,50.8403,-126.64,Fisheries and Oceans Canada
2549,2006-05-25,Broughton Archipelago,3_3,Harry Bay,50.8403,-126.64,Fisheries and Oceans Canada
2550,2006-06-24,Broughton Archipelago,3_3,Harry Bay,50.8403,-126.64,Fisheries and Oceans Canada
2551,2006-07-22,Broughton Archipelago,3_3,Harry Bay,50.8403,-126.64,Fisheries and Oceans Canada
2552,2007-04-04,Broughton Archipelago,3_3,Harry Bay,50.83902,-126.64092,Fisheries and Oceans Canada
2553,2007-05-02,Broughton Archipelago,3_3,Harry Bay,50.83902,-126.64092,Fisheries and Oceans Canada
2554,2007-05-30,Broughton Archipelago,3_3,Harry Bay,50.83902,-126.64092,Fisheries and Oceans Canada
2555,2007-06-25,Broughton Archipelago,3_3,Harry Bay,50.83902,-126.64092,Fisheries and Oceans Canada
2556,2007-04-04,Broughton Archipelago,3_3,Harry Bay,50.8403,-126.64,Fisheries and Oceans Canada
2557,2007-05-02,Broughton Archipelago,3_3,Harry Bay,50.8403,-126.64,Fisheries and Oceans Canada
2558,2007-05-30,Broughton Archipelago,3_3,Harry Bay,50.8403,-126.64,Fisheries and Oceans Canada
2559,2007-06-25,Broughton Archipelago,3_3,Harry Bay,50.8403,-126.64,Fisheries and Oceans Canada
2560,2008-04-02,Broughton Archipelago,3_3,Harry Bay,50.830002,-126.64,Fisheries and Oceans Canada
2561,2008-04-29,Broughton Archipelago,3_3,Harry Bay,50.830002,-126.64,Fisheries and Oceans Canada
2562,2008-05-22,Broughton Archipelago,3_3,Harry Bay,50.830002,-126.64,Fisheries and Oceans Canada
2563,2008-06-26,Broughton Archipelago,3_3,Harry Bay,50.830002,-126.64,Fisheries and Oceans Canada
2564,2008-04-02,Broughton Archipelago,3_3,Harry Bay,50.830002,-126.64,Fisheries and Oceans Canada
2565,2008-04-29,Broughton Archipelago,3_3,Harry Bay,50.830002,-126.64,Fisheries and Oceans Canada
2566,2008-05-22,Broughton Archipelago,3_3,Harry Bay,50.830002,-126.64,Fisheries and Oceans Canada
2567,2008-06-26,Broughton Archipelago,3_3,Harry Bay,50.830002,-126.64,Fisheries and Oceans Canada
2568,2009-03-31,Broughton Archipelago,3_3,Harry Bay,50.830002,-126.64,Fisheries and Oceans Canada
2569,2009-05-05,Broughton Archipelago,3_3,Harry Bay,50.830002,-126.64,Fisheries and Oceans Canada
2570,2009-06-02,Broughton Archipelago,3_3,Harry Bay,50.830002,-126.64,Fisheries and Oceans Canada
2571,2009-06-24,Broughton Archipelago,3_3,Harry Bay,50.830002,-126.64,Fisheries and Oceans Canada
2572,2009-03-31,Broughton Archipelago,3_3,Harry Bay,50.830002,-126.64,Fisheries and Oceans Canada
2573,2009-05-05,Broughton Archipelago,3_3,Harry Bay,50.830002,-126.64,Fisheries and Oceans Canada
2574,2009-06-02,Broughton Archipelago,3_3,Harry Bay,50.830002,-126.64,Fisheries and Oceans Canada
2575,2009-06-24,Broughton Archipelago,3_3,Harry Bay,50.830002,-126.64,Fisheries and Oceans Canada
2576,2010-04-04,Broughton Archipelago,3_3,Harry Bay,50.83886666666667,-126.64126666666667,Broughton Archipelago Monitoring Plan
2577,2010-05-03,Broughton Archipelago,3_3,Harry Bay,50.839166666666664,-126.64273333333334,Broughton Archipelago Monitoring Plan
2578,2010-05-31,Broughton Archipelago,3_3,Harry Bay,50.839016666666666,-126.64015,Broughton Archipelago Monitoring Plan
2579,2010-06-26,Broughton Archipelago,3_3,Harry Bay,50.83918333333333,-126.6413,Broughton Archipelago Monitoring Plan
2580,2011-03-31,Broughton Archipelago,3_3,Harry Bay,50.8391,-126.64081666666667,Broughton Archipelago Monitoring Plan
2581,2011-04-29,Broughton Archipelago,3_3,Harry Bay,50.83891666666667,-126.64098333333334,Broughton Archipelago Monitoring Plan
2639,2004-07-20,Broughton Archipelago,3_3,Hoeya Sound,50.6935,-125.9793,Fisheries and Oceans Canada
2582,2011-05-28,Broughton Archipelago,3_3,Harry Bay,50.83905,-126.64176666666667,Broughton Archipelago Monitoring Plan
2583,2011-06-24,Broughton Archipelago,3_3,Harry Bay,50.83911666666667,-126.64138333333334,Broughton Archipelago Monitoring Plan
2584,2016-04-19,Broughton Archipelago,3_3,Harry Bay,50.8389,-126.63981666666666,Mainstream Biological Consulting
2585,2016-05-18,Broughton Archipelago,3_3,Harry Bay,50.838883333333335,-126.63965,Mainstream Biological Consulting
2586,2017-04-06,Broughton Archipelago,3_3,Harry Bay,50.839016666666666,-126.64263333333334,Mainstream Biological Consulting
2587,2017-05-17,Broughton Archipelago,3_3,Harry Bay,50.839,-126.6412,Mainstream Biological Consulting
2588,2003-05-13,Broughton Archipelago,3_3,Herries Point,50.80935,-125.65193,Fisheries and Oceans Canada
2589,2003-05-20,Broughton Archipelago,3_3,Herries Point,50.80935,-125.65193,Fisheries and Oceans Canada
2590,2003-05-26,Broughton Archipelago,3_3,Herries Point,50.8095,-125.6519,Fisheries and Oceans Canada
2591,2003-06-02,Broughton Archipelago,3_3,Herries Point,50.8095,-125.6519,Fisheries and Oceans Canada
2592,2003-03-12,Broughton Archipelago,3_3,Herries Point,50.80935,-125.65193,Fisheries and Oceans Canada
2593,2003-03-18,Broughton Archipelago,3_3,Herries Point,50.80935,-125.65193,Fisheries and Oceans Canada
2594,2003-03-25,Broughton Archipelago,3_3,Herries Point,50.8095,-125.6516,Fisheries and Oceans Canada
2595,2003-04-01,Broughton Archipelago,3_3,Herries Point,50.80823,-125.65037,Fisheries and Oceans Canada
2596,2003-04-08,Broughton Archipelago,3_3,Herries Point,50.80935,-125.65193,Fisheries and Oceans Canada
2597,2003-04-15,Broughton Archipelago,3_3,Herries Point,50.80935,-125.65193,Fisheries and Oceans Canada
2598,2003-04-23,Broughton Archipelago,3_3,Herries Point,50.8095,-125.65267,Fisheries and Oceans Canada
2599,2003-04-28,Broughton Archipelago,3_3,Herries Point,50.80823,-125.65037,Fisheries and Oceans Canada
2600,2003-05-05,Broughton Archipelago,3_3,Herries Point,50.80927,-125.65172,Fisheries and Oceans Canada
2601,2003-06-09,Broughton Archipelago,3_3,Herries Point,50.8095,-125.6519,Fisheries and Oceans Canada
2602,2004-05-30,Broughton Archipelago,3_3,Herries Point,50.8095,-125.6519,Fisheries and Oceans Canada
2603,2004-06-27,Broughton Archipelago,3_3,Herries Point,50.8095,-125.6519,Fisheries and Oceans Canada
2604,2004-07-20,Broughton Archipelago,3_3,Herries Point,50.8095,-125.6519,Fisheries and Oceans Canada
2605,2005-06-25,Broughton Archipelago,3_3,Herries Point,50.8095,-125.6519,Fisheries and Oceans Canada
2606,2005-07-20,Broughton Archipelago,3_3,Herries Point,50.8095,-125.6519,Fisheries and Oceans Canada
2607,2005-04-27,Broughton Archipelago,3_3,Herries Point,50.8095,-125.6519,Fisheries and Oceans Canada
2608,2005-05-28,Broughton Archipelago,3_3,Herries Point,50.8095,-125.6519,Fisheries and Oceans Canada
2609,2003-05-13,Broughton Archipelago,3_3,Hoeya Bay,50.6968,-125.98952,Fisheries and Oceans Canada
2610,2003-05-21,Broughton Archipelago,3_3,Hoeya Bay,50.6968,-125.98952,Fisheries and Oceans Canada
2611,2003-05-27,Broughton Archipelago,3_3,Hoeya Bay,50.6968,-125.98952,Fisheries and Oceans Canada
2612,2003-06-03,Broughton Archipelago,3_3,Hoeya Bay,50.6968,-125.98952,Fisheries and Oceans Canada
2613,2003-03-13,Broughton Archipelago,3_3,Hoeya Bay,50.6968,-125.98952,Fisheries and Oceans Canada
2614,2003-03-19,Broughton Archipelago,3_3,Hoeya Bay,50.6968,-125.98952,Fisheries and Oceans Canada
2615,2003-03-26,Broughton Archipelago,3_3,Hoeya Bay,50.6968,-125.98952,Fisheries and Oceans Canada
2616,2003-04-01,Broughton Archipelago,3_3,Hoeya Bay,50.6968,-125.98952,Fisheries and Oceans Canada
2617,2003-04-09,Broughton Archipelago,3_3,Hoeya Bay,50.6968,-125.98952,Fisheries and Oceans Canada
2618,2003-04-15,Broughton Archipelago,3_3,Hoeya Bay,50.6968,-125.98952,Fisheries and Oceans Canada
2619,2003-04-24,Broughton Archipelago,3_3,Hoeya Bay,50.6968,-125.98952,Fisheries and Oceans Canada
2620,2003-04-29,Broughton Archipelago,3_3,Hoeya Bay,50.69635,-125.99023,Fisheries and Oceans Canada
2621,2003-05-06,Broughton Archipelago,3_3,Hoeya Bay,50.6968,-125.98952,Fisheries and Oceans Canada
2622,2003-06-10,Broughton Archipelago,3_3,Hoeya Bay,50.6968,-125.98952,Fisheries and Oceans Canada
2623,2007-06-21,Broughton Archipelago,3_3,Hoeya Bay,50.689999,-125.98,Fisheries and Oceans Canada
2624,2009-05-29,Broughton Archipelago,3_3,Hoeya Bay,50.689999,-125.98,Fisheries and Oceans Canada
2625,2003-05-13,Broughton Archipelago,3_3,Hoeya Sound,50.69347,-125.97933,Fisheries and Oceans Canada
2626,2003-05-21,Broughton Archipelago,3_3,Hoeya Sound,50.69347,-125.97933,Fisheries and Oceans Canada
2627,2003-06-03,Broughton Archipelago,3_3,Hoeya Sound,50.69347,-125.97933,Fisheries and Oceans Canada
2628,2003-03-13,Broughton Archipelago,3_3,Hoeya Sound,50.69347,-125.97933,Fisheries and Oceans Canada
2629,2003-03-19,Broughton Archipelago,3_3,Hoeya Sound,50.69337,-125.97883,Fisheries and Oceans Canada
2630,2003-03-26,Broughton Archipelago,3_3,Hoeya Sound,50.69347,-125.97933,Fisheries and Oceans Canada
2631,2003-04-01,Broughton Archipelago,3_3,Hoeya Sound,50.69347,-125.97933,Fisheries and Oceans Canada
2632,2003-04-09,Broughton Archipelago,3_3,Hoeya Sound,50.6935,-125.97933,Fisheries and Oceans Canada
2633,2003-04-15,Broughton Archipelago,3_3,Hoeya Sound,50.69352,-125.97902,Fisheries and Oceans Canada
2634,2003-04-24,Broughton Archipelago,3_3,Hoeya Sound,50.69347,-125.97933,Fisheries and Oceans Canada
2635,2003-04-29,Broughton Archipelago,3_3,Hoeya Sound,50.69347,-125.97933,Fisheries and Oceans Canada
2636,2003-05-06,Broughton Archipelago,3_3,Hoeya Sound,50.69347,-125.97933,Fisheries and Oceans Canada
2637,2004-05-29,Broughton Archipelago,3_3,Hoeya Sound,50.6935,-125.9793,Fisheries and Oceans Canada
2638,2004-06-26,Broughton Archipelago,3_3,Hoeya Sound,50.6935,-125.9793,Fisheries and Oceans Canada
2640,2004-05-31,Broughton Archipelago,3_3,Hoeya Sound,50.6968,-125.9895,Fisheries and Oceans Canada
2641,2004-06-28,Broughton Archipelago,3_3,Hoeya Sound,50.6968,-125.9895,Fisheries and Oceans Canada
2642,2004-07-21,Broughton Archipelago,3_3,Hoeya Sound,50.6968,-125.9895,Fisheries and Oceans Canada
2643,2005-04-04,Broughton Archipelago,3_3,Hoeya Sound,50.6935,-125.9793,Fisheries and Oceans Canada
2644,2005-04-28,Broughton Archipelago,3_3,Hoeya Sound,50.6935,-125.9793,Fisheries and Oceans Canada
2645,2005-05-27,Broughton Archipelago,3_3,Hoeya Sound,50.6935,-125.9793,Fisheries and Oceans Canada
2646,2005-06-26,Broughton Archipelago,3_3,Hoeya Sound,50.6935,-125.9793,Fisheries and Oceans Canada
2647,2005-07-21,Broughton Archipelago,3_3,Hoeya Sound,50.6935,-125.9793,Fisheries and Oceans Canada
2648,2005-06-26,Broughton Archipelago,3_3,Hoeya Sound,50.6968,-125.99,Fisheries and Oceans Canada
2649,2005-07-21,Broughton Archipelago,3_3,Hoeya Sound,50.6968,-125.99,Fisheries and Oceans Canada
2650,2005-04-28,Broughton Archipelago,3_3,Hoeya Sound,50.6968,-125.99,Fisheries and Oceans Canada
2651,2005-05-29,Broughton Archipelago,3_3,Hoeya Sound,50.6968,-125.99,Fisheries and Oceans Canada
2652,2006-04-03,Broughton Archipelago,3_3,Hoeya Sound,50.6935,-125.9793,Fisheries and Oceans Canada
2653,2006-05-02,Broughton Archipelago,3_3,Hoeya Sound,50.6935,-125.9793,Fisheries and Oceans Canada
2654,2006-05-29,Broughton Archipelago,3_3,Hoeya Sound,50.6935,-125.9793,Fisheries and Oceans Canada
2655,2006-07-25,Broughton Archipelago,3_3,Hoeya Sound,50.6935,-125.9793,Fisheries and Oceans Canada
2656,2006-05-02,Broughton Archipelago,3_3,Hoeya Sound,50.6968,-125.99,Fisheries and Oceans Canada
2657,2006-05-03,Broughton Archipelago,3_3,Hoeya Sound,50.6968,-125.99,Fisheries and Oceans Canada
2658,2006-05-03,Broughton Archipelago,3_3,Hoeya Sound,50.6968,-125.99,Fisheries and Oceans Canada
2659,2006-05-29,Broughton Archipelago,3_3,Hoeya Sound,50.6968,-125.99,Fisheries and Oceans Canada
2660,2006-07-25,Broughton Archipelago,3_3,Hoeya Sound,50.6968,-125.99,Fisheries and Oceans Canada
2661,2007-05-26,Broughton Archipelago,3_3,Hoeya Sound,50.6968,-125.99,Fisheries and Oceans Canada
2662,2008-03-28,Broughton Archipelago,3_3,Hoeya Sound,50.689999,-125.97,Fisheries and Oceans Canada
2663,2008-03-29,Broughton Archipelago,3_3,Hoeya Sound,50.689999,-125.97,Fisheries and Oceans Canada
2664,2008-04-25,Broughton Archipelago,3_3,Hoeya Sound,50.689999,-125.97,Fisheries and Oceans Canada
2665,2008-05-27,Broughton Archipelago,3_3,Hoeya Sound,50.689999,-125.97,Fisheries and Oceans Canada
2666,2008-06-20,Broughton Archipelago,3_3,Hoeya Sound,50.689999,-125.97,Fisheries and Oceans Canada
2667,2008-03-29,Broughton Archipelago,3_3,Hoeya Sound,50.689999,-125.97,Fisheries and Oceans Canada
2668,2008-04-25,Broughton Archipelago,3_3,Hoeya Sound,50.689999,-125.97,Fisheries and Oceans Canada
2669,2008-05-27,Broughton Archipelago,3_3,Hoeya Sound,50.689999,-125.97,Fisheries and Oceans Canada
2670,2008-06-21,Broughton Archipelago,3_3,Hoeya Sound,50.689999,-125.97,Fisheries and Oceans Canada
2671,2009-03-25,Broughton Archipelago,3_3,Hoeya Sound,50.689999,-125.97,Fisheries and Oceans Canada
2672,2009-05-01,Broughton Archipelago,3_3,Hoeya Sound,50.689999,-125.97,Fisheries and Oceans Canada
2673,2009-05-29,Broughton Archipelago,3_3,Hoeya Sound,50.689999,-125.97,Fisheries and Oceans Canada
2674,2009-06-29,Broughton Archipelago,3_3,Hoeya Sound,50.689999,-125.97,Fisheries and Oceans Canada
2675,2009-03-25,Broughton Archipelago,3_3,Hoeya Sound,50.689999,-125.97,Fisheries and Oceans Canada
2676,2009-05-01,Broughton Archipelago,3_3,Hoeya Sound,50.689999,-125.97,Fisheries and Oceans Canada
2677,2009-06-29,Broughton Archipelago,3_3,Hoeya Sound,50.6945,-125.97505,Fisheries and Oceans Canada
2678,2010-03-31,Broughton Archipelago,3_3,Hoeya Sound,50.69348333333333,-125.97878333333334,Broughton Archipelago Monitoring Plan
2679,2010-04-28,Broughton Archipelago,3_3,Hoeya Sound,50.69338333333334,-125.97898333333333,Broughton Archipelago Monitoring Plan
2680,2010-05-27,Broughton Archipelago,3_3,Hoeya Sound,50.693783333333336,-125.98015,Broughton Archipelago Monitoring Plan
2681,2010-06-23,Broughton Archipelago,3_3,Hoeya Sound,50.6937,-125.97886666666666,Broughton Archipelago Monitoring Plan
2682,2011-03-28,Broughton Archipelago,3_3,Hoeya Sound,50.693416666666664,-125.9791,Broughton Archipelago Monitoring Plan
2683,2011-04-26,Broughton Archipelago,3_3,Hoeya Sound,50.693466666666666,-125.9788,Broughton Archipelago Monitoring Plan
2684,2011-05-25,Broughton Archipelago,3_3,Hoeya Sound,50.69336666666667,-125.97885,Broughton Archipelago Monitoring Plan
2685,2011-06-21,Broughton Archipelago,3_3,Hoeya Sound,50.6934,-125.9791,Broughton Archipelago Monitoring Plan
2686,2012-04-24,Broughton Archipelago,3_3,Hoeya Sound,50.69348333333333,-125.97878333333334,Broughton Archipelago Monitoring Plan
2687,2012-05-29,Broughton Archipelago,3_3,Hoeya Sound,50.69345,-125.97918333333334,Broughton Archipelago Monitoring Plan
2688,2012-06-24,Broughton Archipelago,3_3,Hoeya Sound,50.69338333333334,-125.97886666666666,Broughton Archipelago Monitoring Plan
2689,2003-05-27,Broughton Archipelago,3_3,Hoeya Sound (extra set near),50.6934,-125.9788,Fisheries and Oceans Canada
2690,2003-06-03,Broughton Archipelago,3_3,Hoeya Sound (extra set near),50.6934,-125.9788,Fisheries and Oceans Canada
2691,2003-05-13,Broughton Archipelago,3_3,Hoeya Sound (extra set near),50.68892,-125.97812,Fisheries and Oceans Canada
2692,2003-05-21,Broughton Archipelago,3_3,Hoeya Sound (extra set near),50.68892,-125.97812,Fisheries and Oceans Canada
2693,2003-05-27,Broughton Archipelago,3_3,Hoeya Sound (extra set near),50.68892,-125.97812,Fisheries and Oceans Canada
2694,2003-06-03,Broughton Archipelago,3_3,Hoeya Sound (extra set near),50.6889,-125.9771,Fisheries and Oceans Canada
2695,2003-03-26,Broughton Archipelago,3_3,Hoeya Sound (extra set near),50.68937,-125.98253,Fisheries and Oceans Canada
2696,2003-03-13,Broughton Archipelago,3_3,Hoeya Sound (extra set near),50.68892,-125.97812,Fisheries and Oceans Canada
2697,2003-03-19,Broughton Archipelago,3_3,Hoeya Sound (extra set near),50.68892,-125.97712,Fisheries and Oceans Canada
2698,2003-03-26,Broughton Archipelago,3_3,Hoeya Sound (extra set near),50.68833,-125.979,Fisheries and Oceans Canada
2699,2003-04-01,Broughton Archipelago,3_3,Hoeya Sound (extra set near),50.68892,-125.97812,Fisheries and Oceans Canada
2700,2003-04-09,Broughton Archipelago,3_3,Hoeya Sound (extra set near),50.68892,-125.97812,Fisheries and Oceans Canada
2701,2003-04-15,Broughton Archipelago,3_3,Hoeya Sound (extra set near),50.68892,-125.97812,Fisheries and Oceans Canada
2702,2003-06-10,Broughton Archipelago,3_3,Hoeya Sound (extra set near),50.6934,-125.9788,Fisheries and Oceans Canada
2703,2003-04-29,Broughton Archipelago,3_3,Hoeya Sound (extra set near),50.68932,-125.97735,Fisheries and Oceans Canada
2704,2003-05-06,Broughton Archipelago,3_3,Hoeya Sound (extra set near),50.68892,-125.97812,Fisheries and Oceans Canada
2705,2003-06-10,Broughton Archipelago,3_3,Hoeya Sound (extra set near),50.6889,-125.9771,Fisheries and Oceans Canada
2706,2004-05-31,Broughton Archipelago,3_3,Hoeya Sound (extra set near),50.6889,-125.9782,Fisheries and Oceans Canada
2707,2004-06-28,Broughton Archipelago,3_3,Hoeya Sound (extra set near),50.6889,-125.9782,Fisheries and Oceans Canada
2708,2004-07-21,Broughton Archipelago,3_3,Hoeya Sound (extra set near),50.6889,-125.9782,Fisheries and Oceans Canada
2709,2005-06-26,Broughton Archipelago,3_3,Hoeya Sound (extra set near),50.6889,-125.9782,Fisheries and Oceans Canada
2710,2005-07-21,Broughton Archipelago,3_3,Hoeya Sound (extra set near),50.6889,-125.9782,Fisheries and Oceans Canada
2711,2005-04-28,Broughton Archipelago,3_3,Hoeya Sound (extra set near),50.6889,-125.9782,Fisheries and Oceans Canada
2712,2005-05-29,Broughton Archipelago,3_3,Hoeya Sound (extra set near),50.6889,-125.9782,Fisheries and Oceans Canada
2713,2006-06-27,Broughton Archipelago,3_3,Hoeya Sound (extra set near),50.68,-125.97,Fisheries and Oceans Canada
2714,2006-05-29,Broughton Archipelago,3_3,Hoeya Sound (extra set near),50.6889,-125.9782,Fisheries and Oceans Canada
2715,2006-07-25,Broughton Archipelago,3_3,Hoeya Sound (extra set near),50.6889,-125.9782,Fisheries and Oceans Canada
2716,2007-03-31,Broughton Archipelago,3_3,Hoeya Sound (extra set near),50.68,-125.97,Fisheries and Oceans Canada
2717,2007-04-27,Broughton Archipelago,3_3,Hoeya Sound (extra set near),50.68,-125.97,Fisheries and Oceans Canada
2718,2007-05-26,Broughton Archipelago,3_3,Hoeya Sound (extra set near),50.68,-125.97,Fisheries and Oceans Canada
2719,2007-03-31,Broughton Archipelago,3_3,Hoeya Sound (extra set near),50.6889,-125.9782,Fisheries and Oceans Canada
2720,2007-04-27,Broughton Archipelago,3_3,Hoeya Sound (extra set near),50.6889,-125.9782,Fisheries and Oceans Canada
2721,2007-06-22,Broughton Archipelago,3_3,Hoeya Sound (extra set near),50.6889,-125.9782,Fisheries and Oceans Canada
2722,2010-03-31,Broughton Archipelago,3_3,Hoeya Sound (extra set near),50.68803333333334,-125.97896666666666,Broughton Archipelago Monitoring Plan
2723,2010-04-28,Broughton Archipelago,3_3,Hoeya Sound (extra set near),50.69016666666667,-125.97876666666667,Broughton Archipelago Monitoring Plan
