facility_id,year,month,fish_selected,chalimus_ab,lep_motile_ab,lep_af_ab,cal_motile_ab,weight
107,2021,9,280,2.4286,0.2357,0.0571,0.5500,0.0584
107,2021,10,400,5.0600,1.1800,0.2550,0.5700,0.0583
107,2021,11,520,3.7000,5.5231,1.6962,1.1192,0.0505
107,2021,12,560,9.1464,22.0679,7.7679,1.4107,0.0473
107,2022,1,1120,1.4214,6.0821,2.3750,0.2732,0.0431
107,2022,2,600,0.0467,2.4433,1.2500,0.0267,0.0443
107,2022,3,600,0.0467,1.7767,1.0467,0.0067,0.0502
107,2022,4,600,0.9033,6.4667,2.0767,0.0100,0.0587
107,2022,5,200,0.3800,8.3300,2.5200,0.1800,0.0688
107,2023,1,560,0.6214,0.0250,0.0000,0.4607,0.0764
107,2023,2,480,1.3500,0.0542,0.0000,0.5375,0.0720
107,2023,3,880,8.7159,0.0523,0.0045,3.7023,0.0722
107,2023,4,720,4.1722,0.0806,0.0083,6.9806,0.0619
107,2023,5,400,0.2000,0.0300,0.0100,4.1100,0.0627
107,2023,6,640,0.1500,0.0063,0.0031,1.1562,0.0673
107,2023,7,7781,2.8536,2.1208,0.7549,1.9037,0.0748
108,2008,6,60,0.0333,0.0167,0.0167,0.0000,0.0182
108,2008,7,60,0.0333,0.0333,0.0000,0.0000,0.1358
108,2008,8,60,0.0833,0.3333,0.1333,0.0000,0.1747
108,2008,9,60,0.0167,0.3833,0.2167,0.0167,0.2840
108,2008,10,60,0.0167,0.1500,0.1333,0.0000,0.2835
108,2008,11,60,0.0000,0.8167,0.4333,0.0000,0.2837
108,2008,12,60,0.0000,0.5167,0.2167,0.0000,0.2248
108,2009,1,60,0.0000,1.6667,0.6000,0.1167,0.2297
108,2009,2,60,0.1000,2.0000,1.0333,0.0000,0.2132
108,2009,3,60,0.0000,2.9833,1.1167,0.0000,0.1548
108,2009,4,60,0.0000,2.7000,1.1167,0.0000,0.1447
108,2009,5,60,0.0000,1.1667,0.2167,0.0000,0.1576
108,2009,6,60,0.0000,0.1667,0.1000,0.0000,0.1175
108,2009,7,60,0.0000,0.1167,0.0833,0.0000,0.1621
108,2009,8,60,0.0000,0.3167,0.2167,0.0000,0.2113
108,2009,9,60,0.0000,0.3000,0.1833,0.0667,0.1007
108,2009,10,60,0.0000,0.1167,0.0833,0.0000,0.1003
108,2009,11,60,0.0000,0.1833,0.1500,0.0000,0.1046
108,2009,12,60,0.0000,0.5167,0.2667,0.1333,0.0502
108,2010,2,86,0.0000,0.0465,0.0000,0.0000,0.0472
108,2010,3,64,0.0000,0.2812,0.0000,0.0000,0.1435
108,2010,4,62,0.0000,0.0645,0.0000,0.0000,0.1507
108,2010,5,61,0.0000,0.1311,0.0000,0.0000,0.3053
108,2010,6,83,0.0000,0.0482,0.0000,0.0120,0.3288
108,2010,7,63,0.0000,0.6667,0.0635,0.0000,0.3732
108,2010,8,126,0.8968,2.1746,0.6429,0.2302,0.3870
108,2010,9,63,0.0000,2.0000,0.4603,0.0952,0.3963
108,2010,10,63,0.0000,1.2222,0.6032,0.0000,0.5997
108,2010,11,40,0.0000,0.0500,0.0000,0.0000,0.0907
108,2010,12,64,0.0000,0.0156,0.0000,0.0000,0.0782
108,2011,1,60,0.0000,0.0667,0.0500,0.0000,0.1564
108,2011,2,60,0.0000,0.2167,0.0167,0.0333,0.1596
108,2011,3,120,0.0083,0.4500,0.1833,0.0417,0.1657
108,2011,4,120,0.0000,1.1500,0.5250,0.1750,0.1298
108,2011,5,120,0.0000,0.9583,0.4167,0.0917,0.1595
108,2011,6,120,0.0000,0.3833,0.1000,0.0083,0.1754
108,2011,7,60,0.0000,0.5833,0.2167,0.0167,0.1513
108,2011,8,60,0.0167,0.3333,0.1833,0.0000,0.1531
108,2011,9,60,0.0000,0.5833,0.2667,0.0000,0.0791
108,2011,10,60,0.0000,0.3500,0.0500,0.0000,0.0570
108,2014,1,62,0.0000,0.0000,0.0000,0.0000,0.0829
108,2014,2,60,0.0000,0.0000,0.0000,0.0000,0.1305
108,2014,3,120,0.0000,0.0000,0.0000,0.0000,0.1963
108,2014,4,120,0.0000,0.0083,0.0000,0.0000,0.2575
108,2014,5,120,0.0000,0.0083,0.0000,0.0000,0.1188
108,2014,6,120,0.0000,0.0083,0.0000,0.0000,0.1671
108,2014,7,120,0.0000,0.1250,0.0250,0.0500,0.2116
108,2014,8,60,0.0000,1.1833,0.5000,0.0667,0.0931
108,2014,9,80,0.0000,1.0750,0.5750,0.0625,0.2104
108,2014,10,60,0.0000,2.1000,1.4833,0.0000,0.3258
108,2014,11,60,0.0000,0.4333,0.2167,0.0000,0.2836
108,2014,12,60,0.0000,0.2000,0.1333,0.0000,0.2262
108,2015,1,60,0.0000,1.2333,0.5000,0.0167,0.2180
108,2015,2,60,0.0000,0.7333,0.3833,0.0000,0.0588
108,2015,3,142,0.0000,0.6338,0.4859,0.2535,0.0589
108,2015,4,221,0.0000,0.5204,0.3122,0.1131,0.1218
108,2015,5,60,0.0000,0.3500,0.1833,0.0000,0.1116
108,2015,6,120,0.0000,0.6250,0.4667,0.0167,0.0409
108,2015,7,61,0.0328,4.5738,3.0000,0.0164,0.0801
108,2016,11,61,0.0000,0.0000,0.0000,0.0000,0.1578
108,2016,12,61,0.0000,0.0000,0.0000,0.0000,0.1221
108,2017,1,60,0.0000,0.0333,0.0000,0.0167,0.1031
108,2017,2,60,0.0000,0.0000,0.0000,0.0000,0.0936
108,2017,3,121,0.0000,0.0083,0.0083,0.0000,0.0965
108,2017,4,121,0.0000,0.0413,0.0331,0.0000,0.1004
108,2017,5,180,0.0000,0.0444,0.0167,0.0000,0.0993
108,2017,6,120,0.0000,0.0250,0.0167,0.0000,0.1007
108,2017,7,60,0.0000,0.0167,0.0000,0.0000,0.1019
108,2017,8,60,0.0000,0.9333,0.2500,0.6667,0.1022
108,2017,9,61,0.0000,5.4754,1.9836,0.6393,0.1518
108,2017,10,60,1.7667,7.1833,5.9667,0.0000,0.1309
108,2017,11,123,0.7642,12.6260,11.2927,0.0081,0.0911
108,2017,12,220,0.0091,0.5864,0.5591,0.0000,0.0644
108,2018,1,60,0.2667,1.2167,0.9500,0.0000,0.0505
108,2018,2,61,0.9344,1.1475,1.0000,0.0000,0.0601
108,2018,3,120,3.4333,7.4417,6.1083,0.2500,0.0294
108,2018,4,120,0.4833,15.0250,9.3667,0.0000,0.0222
108,2018,9,60,0.0000,0.0000,0.0000,0.0167,0.2180
108,2018,10,120,0.0083,0.0083,0.0083,0.0000,0.4646
108,2018,11,60,0.0000,0.0167,0.0167,0.0000,0.2145
108,2018,12,62,0.0000,0.0645,0.0484,0.0000,0.1545
108,2019,1,60,0.0000,0.0000,0.0000,0.0000,0.1128
108,2019,2,62,0.0000,0.0000,0.0000,0.0000,0.0955
108,2019,3,120,0.0167,0.0333,0.0000,0.0333,0.0954
108,2019,4,180,0.0000,0.0722,0.0278,0.0000,0.1013
108,2019,5,180,0.0000,0.1333,0.0722,0.0111,0.1117
108,2019,6,60,0.0000,0.2833,0.1167,0.0000,0.1064
108,2019,7,60,0.3000,3.1000,1.6000,0.1333,0.1054
108,2019,8,120,1.1833,12.0917,8.9083,0.0000,0.1236
108,2019,9,120,5.4250,9.3500,8.5917,0.0000,0.1005
108,2019,10,120,0.0000,15.2750,10.4833,0.0000,0.1010
108,2019,11,120,2.2500,7.5500,6.7250,0.0000,0.0940
108,2019,12,120,0.8333,5.9167,4.8917,0.0000,0.0762
108,2020,1,180,0.3333,4.1722,3.3278,0.0000,0.0363
108,2020,2,120,1.5833,4.5000,3.6750,0.0000,0.0516
108,2020,3,440,0.9409,9.7568,6.7182,0.0045,0.0600
108,2020,4,161,3.2112,10.8634,7.6894,0.1242,0.0111
108,2021,1,20,0.0000,0.0000,0.0000,0.0000,0.1019
108,2021,2,80,0.0000,0.0250,0.0000,0.2125,0.0942
108,2021,3,100,0.3200,0.3400,0.0100,0.6000,0.0915
108,2021,4,100,0.3300,0.0500,0.0400,0.0000,0.0914
108,2021,5,80,0.0000,0.0250,0.0125,0.0000,0.0931
108,2021,6,80,0.0000,0.0000,0.0000,0.0000,0.0959
108,2021,7,40,0.0750,0.4000,0.0500,0.0000,0.1010
108,2021,8,40,0.0250,3.9000,2.0000,0.0500,0.1007
108,2021,9,60,0.0000,10.4667,5.8667,0.0000,0.1053
108,2021,10,220,0.2318,0.8409,0.5955,0.0000,0.1055
108,2021,11,40,0.0000,0.1000,0.1000,0.0000,0.0910
108,2021,12,60,0.0000,0.4500,0.2667,0.0000,0.0846
108,2022,1,460,0.0435,0.9413,0.4826,0.0457,0.0766
108,2022,2,100,0.0000,0.1900,0.1100,0.0000,0.0743
108,2022,3,100,0.0200,0.8100,0.5100,0.0200,0.0564
108,2022,4,120,0.0000,0.9250,0.4917,0.0000,0.0370
108,2022,11,20,0.0000,0.0000,0.0000,0.0000,0.2444
108,2022,12,60,0.0000,0.0167,0.0167,0.0000,0.2174
108,2023,1,80,0.0000,0.0625,0.0250,0.0000,0.2221
108,2023,2,100,0.0000,0.0500,0.0100,0.0000,0.2093
108,2023,3,120,0.0167,0.0333,0.0083,0.0083,0.1810
108,2023,4,100,0.0000,0.0700,0.0000,0.0900,0.1859
108,2023,5,80,0.0000,0.1000,0.0250,0.0500,0.1977
108,2023,6,80,0.0000,0.0375,0.0125,0.0000,0.1863
108,2023,7,100,0.0000,0.4500,0.0800,0.3300,0.1564
109,2004,11,60,0.0000,0.3500,0.0333,0.0000,0.2654
109,2004,12,60,0.0000,0.9667,0.1500,0.0000,0.2343
109,2005,1,60,0.0333,0.1333,0.0500,0.0000,0.2312
109,2005,2,60,0.0000,0.4000,0.1000,0.0000,0.2202
109,2005,3,60,0.0667,0.6333,0.1167,0.0000,0.2354
109,2005,4,60,0.0833,0.8833,0.3500,0.0000,0.2084
109,2005,5,60,0.0167,0.7167,0.4833,0.0000,0.1845
109,2005,6,60,0.2333,0.7000,0.5667,0.0000,0.5803
109,2005,7,60,0.1333,0.6167,0.2167,0.0000,0.1619
109,2005,8,60,0.2000,1.6833,0.7333,0.0000,0.1332
109,2005,9,60,0.6500,3.0833,2.4500,0.0000,0.1210
109,2005,10,60,0.1000,3.4167,1.9833,0.0000,0.0776
109,2006,1,20,0.4000,2.4500,1.9000,0.0000,0.0197
109,2006,6,60,0.0000,0.0500,0.0000,0.0000,
109,2006,7,60,0.0333,0.1667,0.0000,0.0000,0.2133
109,2006,9,60,0.0000,1.1500,0.3167,0.0000,0.2642
109,2006,10,60,0.0167,3.1000,1.5500,0.0000,0.2458
109,2006,11,120,0.0500,2.6250,1.4250,0.0000,0.2408
109,2007,1,60,0.0000,0.0667,0.0000,0.0000,0.1761
109,2007,2,60,0.0000,0.2000,0.0333,0.0000,0.1553
109,2007,3,60,0.0167,0.0833,0.0167,0.0000,0.1324
109,2007,4,60,0.0000,0.1667,0.1167,0.0000,0.1369
109,2007,5,60,0.0167,0.1333,0.0500,0.0000,0.1523
109,2007,6,60,0.0500,0.1000,0.1000,0.0000,0.1967
109,2007,7,60,0.0000,0.0000,0.0000,0.0000,0.1378
109,2007,8,60,0.0000,0.1000,0.0667,0.0000,0.1283
109,2007,9,60,0.0000,0.3500,0.3167,0.0000,0.2993
109,2007,10,60,0.0500,0.2667,0.2167,0.0000,0.1051
109,2007,11,60,0.0000,0.3333,0.1500,0.0000,0.1050
109,2007,12,60,0.0167,0.7167,0.3500,0.0000,0.0867
109,2008,1,60,0.0167,1.0167,0.5000,0.0000,0.0720
109,2012,1,120,0.0000,0.0000,0.0000,0.0000,0.0498
109,2012,2,60,0.0000,0.0000,0.0000,0.0000,0.1344
109,2012,3,120,0.0250,0.1917,0.0583,0.0000,0.1108
109,2012,4,180,0.0778,0.2056,0.0389,0.0000,0.1613
109,2012,5,60,0.0000,0.2167,0.0667,0.0000,0.2239
109,2012,7,60,0.0000,0.1000,0.0167,0.0000,0.2604
109,2012,8,60,0.0333,0.3000,0.1000,0.0000,0.6440
109,2012,10,60,0.0667,2.0500,0.7833,0.0000,0.4359
109,2012,11,70,0.0000,1.9857,1.3000,0.0000,0.4032
109,2012,12,60,0.0000,1.7167,0.8333,0.0000,0.1874
109,2013,1,60,0.0833,1.7333,0.9667,0.0000,0.3074
109,2013,2,120,0.0333,1.1750,0.5333,0.0000,0.3081
109,2013,3,120,0.0083,1.2500,0.7500,0.0000,0.2627
109,2013,4,120,0.0000,0.4167,0.2250,0.0000,0.1576
109,2013,5,120,0.0000,0.4417,0.2583,0.0000,0.0768
109,2013,6,120,0.0000,0.2500,0.1417,0.0000,0.0966
109,2013,7,60,0.0000,0.0833,0.0333,0.0000,0.0610
109,2013,8,60,0.1000,0.9167,0.4667,0.0000,0.0664
109,2013,9,101,0.0693,0.9604,0.5941,0.0000,0.0411
109,2014,6,120,0.0000,0.0083,0.0000,0.0000,0.1385
109,2014,7,120,0.0083,0.0833,0.0250,0.0167,0.2108
109,2014,8,60,0.0000,1.8667,1.0333,0.0833,0.2602
109,2014,9,82,0.0488,5.1220,2.5122,0.0122,0.2269
109,2014,10,123,0.0000,0.5366,0.3659,0.0000,0.1821
109,2014,11,80,0.0000,1.0375,0.4875,0.0000,0.1586
109,2014,12,100,0.0000,0.3700,0.1900,0.0000,0.1266
109,2015,1,62,0.0806,1.1935,0.6290,0.0000,0.1225
109,2015,2,60,0.0333,0.6833,0.3000,0.0000,0.1217
109,2015,3,200,0.0150,1.0550,0.5650,0.0050,0.1151
109,2015,4,120,0.0000,0.6833,0.3167,0.0000,0.1189
109,2015,5,61,0.0328,0.5574,0.2295,0.0000,0.0758
109,2015,6,120,0.0000,0.5167,0.3250,0.0250,0.0673
109,2015,7,60,0.0000,2.2333,1.5833,0.0000,0.0638
109,2015,8,20,0.0000,5.5000,3.3500,0.0000,0.0469
109,2016,11,60,0.0000,0.0000,0.0000,0.0000,0.0794
109,2016,12,60,0.0000,0.0000,0.0000,0.0000,0.1785
109,2017,1,60,0.0000,0.1833,0.0167,0.0000,0.1507
109,2017,2,60,0.0000,0.0000,0.0000,0.0000,0.1368
109,2017,3,120,0.0000,0.0250,0.0000,0.0000,0.1384
109,2017,4,120,0.0000,0.0083,0.0000,0.0000,0.1423
109,2017,5,120,0.0000,0.0083,0.0000,0.0000,0.1408
109,2017,6,120,0.0000,0.0083,0.0083,0.0000,0.1430
109,2017,7,60,0.0000,0.0833,0.0833,0.0000,0.1444
109,2017,8,60,0.0000,0.6333,0.4333,0.0000,0.1442
109,2017,9,60,0.0000,2.0000,1.5333,0.2333,0.2128
109,2017,10,40,0.2250,9.1500,5.7500,0.0000,0.0801
109,2017,11,120,0.1583,16.0083,13.5750,0.0000,0.0953
109,2017,12,60,0.0000,0.3833,0.3333,0.0000,0.0536
109,2018,1,100,0.2000,3.2800,1.7400,0.0000,0.0768
109,2018,2,141,0.0000,5.4681,3.0993,0.0000,0.0240
109,2018,3,60,0.0667,2.4667,1.5333,0.0000,0.0639
109,2018,4,121,0.0744,1.7355,1.0248,0.0000,0.0765
109,2018,5,60,0.4667,2.9667,2.0667,0.0000,0.0394
110,2005,4,120,0.6250,0.8333,0.0750,0.1000,0.1865
110,2005,5,60,0.7000,0.1333,0.0000,0.0667,0.2075
110,2005,6,60,0.3500,0.1000,0.0000,0.3667,0.2569
110,2005,7,60,0.1000,0.3500,0.0667,0.2500,0.4241
110,2005,8,60,0.0667,0.3667,0.0833,0.1667,0.2354
110,2005,11,60,0.1500,0.8333,0.3000,0.1833,0.2616
110,2005,12,60,0.1167,0.9333,0.3000,0.2333,0.3945
110,2006,1,60,0.1500,1.9167,0.6167,0.2167,0.2615
110,2006,2,60,0.0833,3.2333,1.5667,0.2000,0.2349
110,2006,3,100,0.1400,2.5400,1.0500,0.2100,0.2715
110,2006,4,60,0.4167,5.2000,1.5833,0.0833,0.2132
110,2006,6,60,0.0000,0.0833,0.0167,0.0167,0.1447
110,2006,10,60,0.0667,0.3333,0.3167,0.0167,0.1360
110,2007,5,60,0.1167,1.8333,0.4000,0.2333,0.1301
110,2007,6,60,0.0000,0.5833,0.0833,0.0500,0.1307
110,2007,7,60,0.1167,0.8000,0.0833,0.8333,0.1498
110,2007,8,60,0.0500,1.0000,0.3000,0.2833,0.1724
110,2007,9,120,0.3833,0.4833,0.0750,0.0083,0.1515
110,2007,11,120,0.0750,0.6583,0.3667,0.2583,0.1683
110,2007,12,120,0.0333,1.1417,0.5083,0.0750,0.2015
110,2008,1,100,0.0000,1.4600,0.6600,0.1100,0.1682
110,2008,2,120,0.1250,0.8750,0.3667,0.0667,0.2008
110,2008,3,120,0.0333,1.2583,0.4333,0.1167,0.2504
110,2008,4,60,0.2333,2.8833,1.1500,0.5000,0.1975
110,2008,5,120,0.2500,3.3583,1.8000,0.0250,0.1968
110,2008,6,40,0.6250,6.1750,1.9500,0.2750,0.1967
110,2008,7,60,0.0000,0.1667,0.0667,0.0000,0.1991
110,2008,10,60,0.8000,0.0167,0.0000,0.0000,0.1834
110,2009,7,60,0.1667,0.0500,0.0000,0.0000,0.0910
110,2009,8,40,0.0750,0.0250,0.0000,0.0000,0.1002
110,2009,9,180,0.1111,0.0889,0.0333,0.0111,0.1091
110,2009,10,100,0.0600,0.2400,0.0800,0.0300,0.0871
110,2009,11,145,0.0966,0.3586,0.1379,0.0552,0.0965
110,2009,12,84,0.2381,1.4643,0.4643,0.3095,0.0975
110,2010,1,42,0.5476,0.7381,0.3333,0.3095,0.1070
110,2010,2,180,0.2500,0.5500,0.2333,0.0944,0.1072
110,2010,3,100,0.1500,0.5300,0.1900,0.0200,0.1074
110,2010,4,80,0.0125,0.0625,0.0125,0.0000,0.0967
110,2010,5,140,0.0143,0.0357,0.0071,0.0000,0.0845
110,2010,6,160,0.0437,0.0000,0.0000,0.0063,0.0758
110,2010,7,60,0.0167,0.0000,0.0000,0.0000,0.0871
110,2010,8,120,0.0083,0.0583,0.0583,0.0167,0.0935
110,2010,10,120,0.0583,0.5000,0.3667,0.0500,0.0980
110,2011,4,100,0.1200,0.1400,0.0300,0.0300,0.1046
110,2011,5,160,0.7250,0.3438,0.0375,0.0625,0.0892
110,2011,6,120,0.2750,0.9083,0.3333,0.4667,0.0973
110,2011,7,121,0.4215,2.4876,1.0413,0.2645,0.1050
110,2011,8,120,1.5583,2.9083,1.2583,0.1250,0.1095
110,2011,9,60,0.0667,0.2500,0.0667,0.0000,0.1166
110,2011,10,140,0.0500,0.0571,0.0286,0.0000,0.1265
110,2011,11,120,0.3583,0.3250,0.1000,0.0833,0.1168
110,2011,12,124,0.0323,0.4274,0.2419,0.0161,0.1002
110,2012,1,120,0.0333,0.2333,0.1667,0.0083,0.0995
110,2012,2,120,0.0583,0.0750,0.0583,0.0000,0.1009
110,2012,3,120,0.0083,0.4583,0.1667,0.0000,0.1062
110,2012,4,40,0.2000,0.5500,0.1500,0.0000,0.0564
110,2012,11,60,0.0333,0.1667,0.0500,0.0167,0.2061
110,2012,12,60,0.1333,0.1333,0.0333,0.1167,0.2055
110,2013,1,60,0.2667,0.1000,0.0333,0.1333,0.2294
110,2013,2,60,0.2333,0.1167,0.0333,0.2333,0.1514
110,2013,3,122,0.9262,0.3934,0.0492,0.5164,0.1316
110,2013,4,120,1.2000,0.2917,0.1000,0.2917,0.1331
110,2013,5,120,0.4667,0.3917,0.0917,0.2750,0.1235
110,2013,6,120,0.2667,1.3500,0.3750,0.2833,0.1325
110,2013,8,120,0.9167,0.1250,0.0417,0.3583,0.1460
110,2013,9,140,1.3571,0.2714,0.0643,0.1000,0.1474
110,2013,10,120,0.1083,0.1417,0.0500,0.0083,0.1628
110,2013,11,120,0.0167,0.2417,0.0833,0.0333,0.1445
110,2013,12,120,0.1250,0.3667,0.2250,0.0167,0.1352
110,2014,1,120,0.2000,0.3417,0.1250,0.0167,0.1265
110,2014,2,60,0.4000,0.1833,0.1333,0.0333,0.1286
110,2014,3,120,0.0917,0.3083,0.1417,0.1500,0.1075
110,2014,4,60,0.0167,0.4667,0.1833,0.0667,0.0925
110,2014,5,60,0.0500,0.7500,0.3000,0.2000,0.0311
110,2015,1,60,0.0500,0.0333,0.0000,0.0500,0.1313
110,2015,2,120,0.0667,0.1083,0.0417,0.1333,0.1166
110,2015,3,120,0.2917,0.4250,0.1750,0.1250,0.1195
110,2015,4,120,0.6250,1.5167,0.4333,0.3500,0.1130
110,2015,5,180,0.4000,1.7389,0.5944,0.2778,0.1070
110,2015,6,120,0.0750,5.2333,2.7833,0.0083,0.1055
110,2015,7,120,0.0917,6.6750,3.1000,0.0667,0.1098
110,2015,8,120,0.0167,0.9583,0.4833,0.0083,0.1163
110,2015,9,120,0.0167,0.1083,0.0250,0.0000,0.1241
110,2015,10,120,0.0667,0.6167,0.2250,0.0250,0.1331
110,2015,11,60,0.1000,1.4500,0.8000,0.0000,0.1424
110,2015,12,180,0.1056,2.4556,1.6667,0.0111,0.1320
110,2016,1,60,0.0000,0.6333,0.3333,0.0000,0.1215
110,2016,2,140,0.0000,0.2857,0.1786,0.0000,0.1117
110,2016,3,230,0.0000,0.1870,0.1435,0.0043,0.1186
110,2016,4,220,0.0273,0.1591,0.0773,0.0091,0.1037
110,2016,5,210,0.0476,0.5000,0.3143,0.0190,0.1155
110,2016,6,180,0.0222,0.5611,0.4278,0.0056,0.1023
110,2016,7,180,0.0389,0.3778,0.2278,0.0056,0.0986
110,2016,8,90,0.4333,1.0444,0.4333,0.5444,0.0439
110,2016,12,90,0.1889,0.0556,0.0000,0.2556,0.1668
110,2017,1,180,0.0889,0.1833,0.0222,0.1389,0.1955
110,2017,2,90,0.3444,0.9111,0.0889,0.3667,0.1699
110,2017,3,240,0.0958,1.2458,0.3167,0.2042,0.1819
110,2017,4,210,0.1714,1.7619,0.6143,0.1143,0.1279
110,2017,5,90,0.0556,1.4889,0.4667,0.0667,0.1221
110,2017,6,180,0.0000,0.5500,0.1667,0.0056,0.2006
110,2017,7,180,0.2111,0.8111,0.3056,0.1444,0.1605
110,2017,8,180,0.4500,2.0722,1.1278,0.4167,0.1470
110,2017,10,180,0.0000,1.1444,0.7222,0.0056,0.1877
110,2017,11,180,0.0056,0.5444,0.3944,0.0111,0.1120
110,2017,12,180,0.0000,0.5222,0.4333,0.0000,0.1116
110,2018,1,180,0.0056,0.5667,0.3278,0.0500,0.1142
110,2018,2,180,0.1111,1.3944,0.6556,0.0556,0.1187
110,2018,3,180,0.1556,2.2944,1.2778,0.1778,0.1114
110,2018,4,210,0.0810,3.9810,2.1333,0.1429,0.0974
110,2018,5,210,0.2667,9.8000,5.0286,0.1571,0.0934
110,2018,6,120,0.1500,19.6083,10.3833,0.6167,0.0721
110,2019,2,30,0.0000,0.0000,0.0000,0.0000,0.1035
110,2019,3,90,0.0000,0.0000,0.0000,0.0111,0.1513
110,2019,4,90,0.0000,0.0000,0.0000,0.1000,0.1695
110,2019,5,60,0.0167,0.0667,0.0667,0.2500,0.1648
110,2019,6,230,0.0435,0.0739,0.0217,0.1304,0.1572
110,2019,7,150,0.0133,0.0800,0.0200,0.1133,0.1601
110,2019,8,120,0.0500,0.0750,0.0167,0.1167,0.1613
110,2019,9,240,0.0208,0.1000,0.0167,0.0333,0.1609
110,2019,10,180,0.0500,0.1333,0.0556,0.0500,0.1243
110,2019,11,180,0.0333,0.3556,0.2278,0.1278,0.1024
110,2019,12,180,0.2333,0.8278,0.5333,0.1333,0.0908
110,2020,1,1740,0.1575,0.2178,0.1023,0.0362,0.0923
110,2020,2,90,0.1111,0.2222,0.0889,0.0111,0.0982
110,2020,3,310,0.0161,0.1645,0.0806,0.0355,0.1102
110,2020,4,260,0.4192,0.4077,0.1962,0.2923,0.1221
110,2020,5,660,0.1212,1.8439,0.9667,0.3576,0.1355
110,2020,6,320,0.4562,4.3187,2.1031,0.4469,0.1522
110,2020,7,420,0.5667,3.5071,2.3571,0.4619,0.0984
110,2021,4,140,0.2786,0.1429,0.0000,0.1357,0.1166
110,2021,5,300,0.4033,0.3300,0.2433,0.9033,0.1260
110,2021,6,240,0.7167,1.0125,0.4458,0.4417,0.1307
110,2021,7,220,1.1500,2.2045,0.7682,1.5045,0.1359
110,2021,8,300,0.7500,2.7433,1.5700,0.6967,0.1285
110,2021,9,400,0.4200,1.3850,0.9025,0.2575,0.1280
110,2021,10,400,0.2125,0.8125,0.5400,0.0775,0.1182
110,2021,11,260,0.8231,4.4923,2.8038,0.1808,0.0984
110,2021,12,380,0.1474,2.6737,1.6921,0.1132,0.0751
110,2022,1,240,0.5458,6.5625,3.8375,0.2708,0.0679
110,2022,2,420,0.0810,3.8643,2.8929,0.1048,0.0724
110,2022,3,400,0.5200,2.4650,1.4200,0.4800,0.0784
110,2022,4,660,0.4864,3.2167,1.6470,0.7273,0.0984
110,2022,5,440,0.4955,1.4000,0.7318,0.2705,0.1157
110,2022,6,480,0.2250,1.2875,0.7854,0.1375,0.1282
110,2022,7,220,0.0318,0.5273,0.3545,0.0636,0.1378
110,2022,8,180,0.7556,1.2667,0.7944,0.2167,0.1103
113,2006,6,60,0.0000,0.0000,0.0000,0.0000,0.0839
113,2006,7,60,0.0000,0.0000,0.0000,0.0000,0.0721
113,2006,8,60,0.0000,0.0000,0.0000,0.0000,0.0851
113,2006,9,60,0.0000,0.0000,0.0000,0.0000,0.0997
113,2006,10,60,0.1167,0.0500,0.0000,0.0000,0.0987
113,2006,11,60,0.9000,0.5000,0.0000,0.0000,0.0897
113,2006,12,60,2.1667,1.3333,0.0000,0.0667,0.0932
113,2007,1,60,1.6167,2.8333,0.0000,0.0000,0.0711
113,2007,2,100,0.6400,1.2300,0.1600,0.0200,0.0875
113,2007,3,60,0.9667,0.5000,0.7833,0.0000,0.0612
113,2007,5,60,0.0167,0.0667,0.0333,0.0000,0.0608
113,2007,6,60,0.0000,0.1667,0.0500,0.0000,0.0549
113,2007,7,60,0.0500,0.0500,0.0333,0.0167,0.0594
113,2007,8,60,0.0167,0.1167,0.0333,0.0000,0.0561
113,2007,9,40,0.0500,0.1250,0.0250,0.0000,0.0601
113,2007,10,60,0.0000,0.1167,0.0833,0.0500,0.0454
113,2007,11,60,0.0333,0.1167,0.0000,0.0000,0.0379
113,2007,12,60,0.0833,0.3000,0.1833,0.0000,0.0394
113,2008,1,60,0.0333,0.7500,0.3333,0.0500,0.0338
113,2008,2,60,0.3000,0.6333,0.3000,0.0000,0.0402
113,2008,3,60,0.0333,0.9167,0.4333,0.1167,0.0361
113,2008,6,60,0.0000,0.0167,0.0000,0.0167,0.0684
113,2008,7,60,0.0000,0.0833,0.0000,0.0000,0.1079
113,2008,8,60,0.0667,0.0333,0.0000,0.0000,0.1398
113,2008,9,80,0.0000,0.0375,0.0125,0.0000,0.1114
113,2008,10,60,0.0667,0.0000,0.0000,0.0000,0.1211
113,2008,11,60,1.7500,0.0500,0.0167,0.0000,0.0961
113,2008,12,60,4.1000,0.3167,0.0000,0.0000,0.0967
113,2009,1,60,0.9667,0.5000,0.0000,0.0000,0.0774
113,2009,2,60,0.0000,0.0667,0.0000,0.0000,0.0860
113,2009,3,100,0.0000,0.0600,0.0000,0.0000,0.0937
113,2009,4,60,0.0000,0.0333,0.0333,0.0000,0.0809
113,2009,5,60,0.0000,0.0000,0.0000,0.0000,0.0890
113,2009,6,60,0.1167,0.0000,0.0000,0.0500,0.0808
113,2009,7,60,0.0000,0.0333,0.0000,0.0500,0.0884
113,2009,8,60,0.0167,0.0167,0.0000,0.0667,0.0859
113,2009,9,60,0.1000,0.1333,0.0000,0.0667,0.0932
113,2009,10,60,0.0000,0.1833,0.0667,0.0000,0.0891
113,2009,11,60,0.0000,0.3500,0.3000,0.0667,0.0819
113,2009,12,60,0.0000,0.6333,0.1167,0.1167,0.0831
113,2010,1,62,0.0161,0.2258,0.0806,0.0000,0.0493
